id,place,lat,lon
1601,"Cote+Rotie,France",45.0572975,4.6927444
1602,"Falerno+del+Massico,Italy",0,0
1603,"North+Coast,US",-23.0053563,-43.3297952
1604,"Epomeo,Italy",40.7303238,13.8944287
1605,"Letrinon,Greece",37.672068,21.4367838
1606,"Central+Coast,US",-33.3117096,151.3120675
1607,"Ribeiro,Spain",43.1480413,-7.2973507
1608,"Long+Island,US",36.6626521,-75.9346486
1609,"Cotes+du+Lot,France",0,0
1610,"Rosazzo,Italy",45.9970608,13.4415949
1611,"Washington-Oregon,US",45.5601883,-123.0587907
1612,"Jurancon+Sec,France",43.2871825,-0.3896425
1613,"North+Coast,US",-23.0053563,-43.3297952
1614,"Cote+Chalonnaise,France",46.8161324,4.752091534
1615,"Recas,Romania",45.8017074,21.5092923
1616,"Bardolino+Superiore,Italy",0,0
1617,"Cotes+de+Thongue,France",0,0
1618,"Ramandolo,Italy",46.2216457,13.2583735
1619,"Sonoma,US",38.5110803,-122.8473388
1620,"Vin+de+Pays+des+Coteaux+de+Bessilles,France",0,0
1621,"Vin+de+Pays+des+Collines+de+la+Moure,France",0,0
1622,"La+Mancha,Spain",37.0388525,-4.5302423
1623,"Swartland,South+Africa",-33.29356,18.5993825
1624,"Aloxe-Corton,France",47.0653471,4.8596328
1625,"Coteaux+du+Layon,France",47.3307349,-0.6696313
1626,"Calabria,Italy",39.0565974,16.5249864
1627,"Bullas,Spain",38.0497852,-1.6703391
1628,"Tulum+Valley,Argentina",-31.5031551,-68.5921874
1629,"Northeastern+Italy,Italy",0,0
1630,"Central+Coast,US",-33.3117096,151.3120675
1631,"Napa-Sonoma,US",38.29501795,-122.4759997
1632,"Saint-Croix-du-Mont,France",45.9446111,1.4299017
1633,"Texas,US",31.8160381,-99.5120986
1634,"Moulis,France",42.9604715,1.0924298
1635,"Fleurie,France",46.1920243,4.6981214
1636,"Rosso+Piceno,Italy",42.8598793,13.5703296
1637,"Gattinara,Italy",45.6142424,8.3711382
1638,"North+Coast,US",-23.0053563,-43.3297952
1639,"Kelsey+Bench-Lake+County,US",0,0
1640,"Vermentino+di+Toscana,Italy",0,0
1641,"Kentucky,US",37.5726028,-85.1551411
1642,"North+Coast,US",-23.0053563,-43.3297952
1643,"Campo+de+Borja,Spain",41.78676275,-1.505818961
1644,"Somontano,Spain",42.0883878,0.099404129
1645,"Albana+di+Romagna,Italy",44.0064561,12.6202748
1646,"Wagram,Austria",47.9366799,16.2202861
1647,"Vermentino+di+Gallura,Italy",0,0
1648,"Colli+di+Salerno,Italy",40.2837271,15.5381541
1649,"Collines+Rhodaniennes,France",0,0
1650,"Macon-Lugny,France",46.4738658,4.807747
1651,"Vin+Santo+di+Montepulciano,Italy",0,0
1652,"Finca+Elez,Spain",0,0
1653,"Chateauneuf-du-Pape,France",44.0553336,4.8312888
1654,"Margaux,France",45.046232,-0.672885094
1655,"Salina,Italy",38.55904115,14.83589061
1656,"Bergerac+Rose,France",43.3079868,5.3816721
1657,"Macedonia,Greece",37.9714428,23.7699608
1658,"Central+Coast,US",-33.3117096,151.3120675
1659,"Trentino+Superiore,Italy",46.0069424,10.7896444
1660,"Dalmatian+Coast,Croatia",0,0
1661,"Vin+de+Pays+du+Val+de+Loire,France",0,0
1662,"Vi+de+la+Terra+Illes+Balears,Spain",0,0
1663,"Dealurile+Husilor,Romania",0,0
1664,"Palette,France",44.645317,-0.3177631
1665,"Mendocino/Lake+Counties,US",0,0
1666,"Cape+South+Coast,South+Africa",0,0
1667,"Rosso+di+Cerignola,Italy",41.2628863,15.900476
1668,"Quincy,France",46.9165047,4.5013955
1669,"Morocco,Morocco",31.1728205,-7.3362482
1670,"Vino+de+la+Tierra+Altiplano+de+Sierra+Nevada,Spain",0,0
1671,"Colli+Asolani+Prosecco,Italy",0,0
1672,"Greece,Greece",38.9953683,21.9877132
1673,"New+Zealand,New+Zealand",-41.5000831,172.8344077
1674,"Petit+Chablis,France",47.8133804,3.7692048
1675,"Progreso,Uruguay",-30.4149536,-56.458962
1676,"Hungary,Hungary",47.1817585,19.5060937
1677,"Groenekloof,South+Africa",-29.5495971,30.2941723
1678,"Maury+Sec,France",42.8102692,2.5935825
1679,"Coteaux+de+l'Aubance,France",0,0
1680,"Bordeaux+Blanc,France",44.8919266,-0.502713
1681,"Aconcagua+Valley,Chile",-33.4586836,-70.6527425
1682,"Leyda+Valley,Chile",-33.6121783,-71.4508924
1683,"Soave+Classico,Italy",0,0
1684,"Carnuntum,Austria",48.11096895,16.85670175
1685,"Bairrada,Portugal",39.6462485,-8.2413418
1686,"Finger+Lakes,US",39.6214952,-84.198677
1687,"Victoria,Australia",-36.5986096,144.6780052
1688,"Robertson,South+Africa",-33.802222,19.883611
1689,"Setubal,Portugal",38.51736365,-8.896340729
1690,"Columbia+Valley,US",34.0007493,-81.0343313
1691,"Sonoma,US",38.5110803,-122.8473388
1692,"New+York+Other,US",0,0
1693,"Cabernet+d'Anjou,France",0,0
1694,"Colli+Martani,Italy",0,0
1695,"Gippsland,Australia",-37.87437,146.9114504
1696,"Cachapoal+Valley,Chile",-34.2718634,-70.9938223
1697,"Rosso+di+Montepulciano,Italy",0,0
1698,"Heathcote,Australia",-34.0848266,151.007392
1699,"Pernand-Vergelesses,France",47.078957,4.853803
1700,"Pompeiano,Italy",39.8947332,18.2162707
1701,"McLaren+Vale-Padthaway,Australia",0,0
1702,"Passito+di+Noto,Italy",0,0
1703,"Vin+de+Pays+de+Caux,France",0,0
1704,"Valpolicella+Classico+Superiore+Ripasso,Italy",0,0
1705,"Basilicata,Italy",40.500571,16.081953
1706,"Rutherglen,Australia",-36.039985,146.5197992
1707,"Bourgogne+Hautes+Cotes+de+Nuits,France",0,0
1708,"Valpolicella+Valpantena,Italy",0,0
1709,"North+Coast,US",-23.0053563,-43.3297952
1710,"Arbois,France",46.9032368,5.7727084
1711,"Nuragus+di+Cagliari,Italy",0,0
1712,"Montecarlo,Italy",43.8511862,10.6676214
1713,"Vin+de+Pays+des+Sables+du+Golfe+du+Lion,France",0,0
1714,"Clos+de+Vougeot,France",47.1752753,4.9554317
1715,"Beamsville+Bench,Canada",43.1654577,-79.4751839
1716,"Orvieto+Classico,Italy",0,0
1717,"Rosso+Conero,Italy",43.5698808,13.5513259
1718,"Ribera+del+Queiles,Spain",0,0
1719,"Western+Plains,Australia",-32.4745294,148.8368619
1720,"Cotes+du+Frontonnais,France",0,0
1721,"Ilia,Greece",38.8509694,23.1256502
1722,"Toledo,Spain",39.8560679,-4.0239568
1723,"Coteaux+du+Layon+Beaulieu,France",47.3151609,-0.6004098
1724,"Iowa,US",41.9216734,-93.3122705
1725,"Central+Coast,US",-33.3117096,151.3120675
1726,"Saint-Estephe,France",45.2642784,-0.7706847
1727,"Gavi,Italy",44.687649,8.809353
1728,"Lambrusco+di+Sorbara,Italy",44.753007,11.009671
1729,"Nevada,US",39.5158825,-116.8537227
1730,"Napa,US",38.2971367,-122.2855293
1731,"Alta+Langa,Italy",44.678428,8.2231367
1732,"Sonoma,US",38.5110803,-122.8473388
1733,"Vino+Spumante,Italy",0,0
1734,"Southern+Oregon,US",42.18664255,-122.6968305
1735,"Cotes+du+Roussillon+Villages,France",0,0
1736,"Vesuvio,Italy",40.8214568,14.4258161
1737,"Mittelrhein,Germany",50.3638081,7.5592278
1738,"Vino+da+Tavola+della+Svizzera+Italiana,Switzerland",0,0
1739,"Sonoma,US",38.5110803,-122.8473388
1740,"Central+Coast,US",-33.3117096,151.3120675
1741,"Vino+de+la+Tierra+de+Castilla+y+Leon,Spain",0,0
1742,"Les+Baux+de+Provence,France",43.7436371,4.795125
1743,"Jerusalem+Hills,Israel",0,0
1744,"Mostar,Bosnia+and+Herzegovina",43.3416104,17.8030427
1745,"Vermont,US",44.5990718,-72.5002608
1746,"Dolcetto+di+Dogliani+Superiore,Italy",0,0
1747,"Friuli+Venezia+Giulia,Italy",46.151042,13.055904
1748,"Tavora-Varosa,Portugal",0,0
1749,"Central+Coast,US",-33.3117096,151.3120675
1750,"Mount+Barker,Australia",-35.0641302,138.8586385
1751,"Aglianico+del+Beneventano,Italy",0,0
1752,"Verduno,Italy",44.66614,7.930735
1753,"Chianti,Italy",43.7043073,11.1048413
1754,"Valpolicella+Classico+Superiore,Italy",0,0
1755,"Thrace,Turkey",40.7939323,26.1425009
1756,"Swan+Hill,Australia",-35.36206,143.5126865
1757,"Arcole,Italy",45.3582108,11.2860916
1758,"Oregon,US",43.9792797,-120.737257
1759,"Maipo+Valley,Chile",-33.7328646,-70.7812358
1760,"Galilee,Israel",32.8616632,35.2640128
1761,"Willamette+Valley,US",45.3442868,-122.6670374
1762,"Montravel,France",4.9119511,-52.2591469
1763,"Sudsteiermark,Austria",46.77684255,15.66619679
1764,"Ica,Peru",-14.0634905,-75.7294026
1765,"Omaka+Valley,New+Zealand",-43.4603449,172.5760804
1766,"Maury,France",42.8102692,2.5935825
1767,"Lison-Pramaggiore,Italy",45.7788246,12.7367108
1768,"Moscadello+di+Montalcino,Italy",0,0
1769,"Venezia,Italy",45.4371908,12.3345898
1770,"Bearn,France",48.67681335,2.165424881
1771,"Terras+do+Dao,Portugal",38.9620834,-9.1894827
1772,"Grampians,Australia",-36.718805,142.2209509
1773,"Central+Coast,US",-33.3117096,151.3120675
1774,"Oregon+Other,US",45.5625404,-122.6665296
1775,"Falerio+dei+Colli+Ascolani,Italy",0,0
1776,"Golan+Heights,Israel",33.2120673,35.7877991
1777,"Copertino,Italy",40.2716808,18.0502517
1778,"Collio,Italy",45.8093124,10.3328723
1779,"Central+Valley,US",38,-121.4
1780,"Lisboa,Portugal",38.7077507,-9.1365919
1781,"Central+Coast,US",-33.3117096,151.3120675
1782,"Medrano,Argentina",-33.1811161,-68.614301
1783,"Moulis-en-Medoc,France",45.0564852,-0.7736381
1784,"Eilandia,South+Africa",0,0
1785,"Central+Valley,US",38,-121.4
1786,"Hunter+Valley,Australia",-32.7797064,151.3432779
1787,"Tierra+de+Leon,Spain",41.9533522,-3.4780483
1788,"Grave+del+Friuli,Italy",46.2116398,12.4131488
1789,"Strevi,Italy",44.698146,8.521847
1790,"Goulburn+Valley,Australia",-34.7523871,149.7198009
1791,"Macon-Prisse,France",46.3223895,4.7673832
1792,"Lemnos,Greece",39.9088688,25.14996079
1793,"Bio+Bio+Valley,Chile",-37.3391407,-72.4106825
1794,"South+Coast,US",32.7469891,-117.2516124
1795,"Muscat+de+Rivesaltes,France",0,0
1796,"Jujuy,Argentina",-23.3161458,-65.7595288
1797,"Costa+d'Amalfi,Italy",40.61887125,14.91110315
1798,"North+Coast,US",-23.0053563,-43.3297952
1799,"Nashik,India",20.216667,74.083333
1800,"Vin+de+Pays+de+l'Atlantique,France",0,0
